c1a_c1b_s1_y1,ifn_a_CpG_0,ifn_a_CpG_1,ifn_a_CpG_3,ifn_a_LPS_0,ifn_a_LPS_1,ifn_a_LPS_3,ifn_a_PG_0,ifn_a_PG_1,ifn_a_PIC_0,ifn_a_PIC_1,ifn_a_PIC_3,ifn_a_RSV_0,ifn_a_RSV_1,ifn_a_RSV_3,ifn_a_RV_1,ifn_a_RV_3,ifn_g_CpG_0,ifn_g_CpG_1,ifn_g_CpG_3,ifn_g_CR_0,ifn_g_CR_1,ifn_g_CR_3,ifn_g_DM_0,ifn_g_DM_1,ifn_g_DM_3,ifn_g_LPS_0,ifn_g_LPS_1,ifn_g_LPS_3,ifn_g_MAB_1,ifn_g_MAB_3,ifn_g_PG_0,ifn_g_PG_1,ifn_g_PG_3,ifn_g_PHA_0,ifn_g_PHA_1,ifn_g_PHA_3,ifn_g_PIC_0,ifn_g_PIC_1,ifn_g_PIC_3,ifn_g_RSV_0,ifn_g_RSV_1,ifn_g_RSV_3,ifn_g_RV_1,ifn_g_RV_3,ifn_g_TT_0,ifn_g_TT_1,ifn_g_TT_3,il_10_CpG_0,il_10_CpG_1,il_10_CpG_3,il_10_CR_0,il_10_CR_1,il_10_CR_3,il_10_DM_0,il_10_DM_1,il_10_DM_3,il_10_LPS_0,il_10_LPS_1,il_10_LPS_3,il_10_MAB_1,il_10_MAB_3,il_10_PG_0,il_10_PG_1,il_10_PG_3,il_10_PHA_0,il_10_PHA_1,il_10_PHA_3,il_10_PIC_0,il_10_PIC_1,il_10_PIC_3,il_10_RSV_0,il_10_RSV_1,il_10_RSV_3,il_10_RV_1,il_10_RV_3,il_10_TT_0,il_10_TT_1,il_10_TT_3,il_12p40_CpG_0,il_12p40_CpG_1,il_12p40_CpG_3,il_12p40_LPS_0,il_12p40_LPS_1,il_12p40_LPS_3,il_12p40_PG_0,il_12p40_PG_1,il_12p40_PG_3,il_12p40_PIC_0,il_12p40_PIC_1,il_12p40_PIC_3,il_12p40_RSV_0,il_12p40_RSV_1,il_12p40_RSV_3,il_12p40_RV_1,il_12p40_RV_3,il_13_CR_0,il_13_CR_1,il_13_CR_3,il_13_DM_0,il_13_DM_1,il_13_DM_3,il_13_MAB_1,il_13_MAB_3,il_13_PHA_0,il_13_PHA_1,il_13_PHA_3,il_13_TT_0,il_13_TT_1,il_13_TT_3,il_4_CR_1,il_4_CR_3,il_4_DM_1,il_4_DM_3,il_4_MAB_1,il_4_MAB_3,il_4_PHA_0,il_4_PHA_1,il_4_PHA_3,il_4_TT_1,il_4_TT_3,il_5_CR_1,il_5_CR_3,il_5_DM_1,il_5_DM_3,il_5_MAB_1,il_5_MAB_3,il_5_PHA_1,il_5_PHA_3,il_5_TT_1,il_5_TT_3,il_8_CpG_0,il_8_CpG_1,il_8_CpG_3,il_8_LPS_0,il_8_LPS_1,il_8_LPS_3,il_8_PG_0,il_8_PG_1,il_8_PG_3,il_8_PIC_0,il_8_PIC_1,il_8_PIC_3,il_8_RSV_0,il_8_RSV_1,il_8_RSV_3,il_8_RV_1,il_8_RV_3,tnf_a_CpG_0,tnf_a_CpG_1,tnf_a_CpG_3,tnf_a_LPS_0,tnf_a_LPS_1,tnf_a_LPS_3,tnf_a_PG_0,tnf_a_PG_1,tnf_a_PG_3,tnf_a_PIC_0,tnf_a_PIC_1,tnf_a_PIC_3,tnf_a_RSV_0,tnf_a_RSV_1,tnf_a_RSV_3,tnf_a_RV_1,tnf_a_RV_3
ifn_g_PIC_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.218555717,-0.044454552,0.122704324,0.048291868,0.226946508,-0.00967355,-0.020583162,0.210534364,0.087514375,0.005111415,0.234078357,-0.036367575,-0.066430094,0.120265911,0.008652599,-0.022880691,0.095816173,-0.002403293,-0.100235743,0.137413229,0.018191723,0.154655843,-0.010269999,-0.091263936,0.180769288,-0.024622578,-0.01991878,0.171584771,-0.028448884,0.036510679,0.131169208,0.055835949,-0.034187988,0.164046405,-0.037109957,0.050838622,-0.038456049,-0.065660592,0.17675794,0.043280792,-0.047061983,-0.037685114,0.029292535,0.041267083,0.107928818,0.02041301,0.022430868,0.171435145,0.038529233,0.103607597,0.2254156,0.162855901,0.015064437,0.009871552,-0.057657764,-0.079022534,-0.051453973,-0.077044221,0.050124524,0.010151592,-0.065586712,0.180445161,-0.014335255,0.107780347,0.013795847,-0.065311333,0.08176536,-0.028478011,-0.061034439,0.185973811,0.075834532,-0.046237108,0.005321396,0.100900745,-0.032748008,0.086833048,0.009853491,-0.004112603,0.085457714,-0.037430621,0.138668735,0.056298411,0.015316803,0.000174528,0.15324127,0.011004778,0.17817292,0.009722728,0.137293198,-0.007018917,0.155630619,0.049119019,-0.026132947,-0.018423833,-0.04673194,-0.056293679,0.075716951,0.025095795,-0.047707997,0.071676015,0.021528171,-0.026348742,-0.06837522,-0.017110545,-0.051556079,0.009463526,-0.034695202,-0.04565338,0.000285708,-0.060280349,0.157389278,-0.039397572,-0.098825798,0.166474671,0.030748676,-0.032578069,0.086369767,0.001959396,-0.01121938,0.263989023,0.139779709,-0.09076423,0.069486794,-0.03421482,0.068505696,-0.032367383
ifn_g_PIC_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.010430354,0.030342841,0.210398044,0.079331611,0.242256691,-0.004183287,-0.013906617,0.144958492,0.0717598,0.179298644,0.188284816,-0.098236318,0.035249273,0.136298,-0.046474739,-0.028304617,0.217008373,-0.030345496,0.127568879,0.147330676,0.063973785,0.267832032,0.00628399,0.078517714,0.185794583,-0.025657852,0.003374694,0.130574758,0.056090068,0.081817908,0.315771702,0.029364814,0.119969661,0.237781481,0.080785528,0.144421704,-0.083914633,0.06197688,0.23072698,0.109723111,-0.076337875,0.016429529,0.082407101,0.056964978,0.112989499,0.065095525,0.071060903,0.308012722,0.12822771,0.079021346,0.496049496,0.143796169,-0.008989189,0.182672588,-0.03495291,0.043029937,-0.002705277,-0.05029597,0.018968345,-0.076325262,-0.028132838,0.156491798,0.051787627,0.200414867,0.003077133,-0.053379147,0.034309297,0.023801101,0.052048424,0.135947889,-0.077588483,-0.048941214,-0.01411641,0.026047585,0.019741376,0.078987763,0.042505969,-0.024695168,-0.04490659,0.047876809,0.040759967,-0.081911715,0.003014271,-0.054972066,0.121899248,0.057187104,0.147622282,-0.029247411,0.037247195,0.031192998,0.123728039,-0.057898026,-0.004710086,0.007810359,-0.028033251,0.077753026,0.039328296,-0.028505147,0.009182261,0.106336531,-0.103709152,-0.053282892,-0.004008832,-0.015970972,-0.050471318,0.018704594,-0.067616013,0.088201061,0.029172755,-0.004950962,0.202678007,0.028256324,0.146900161,0.17731762,0.052676296,0.05081872,0.163475247,0.020502404,0.103950183,0.52022201,0.068036556,-0.011822085,0.125245753,0.018872552,0.230438889
ifn_g_RSV_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.035572243,-0.03618498,-0.030459932,0.088460075,0.125389878,0.041700777,0.015573149,-0.028173201,-0.031504725,-0.003645703,0.010684883,0.069099406,0.007453579,-0.050289573,0.040577806,-0.015728482,-0.145911617,-0.040821589,0.066693173,-0.065787973,0.053962462,-0.161737929,-0.019500777,0.042277497,-0.063803124,-0.003049955,0.14137915,-0.017795993,0.031895198,0.030764954,-0.048696085,-0.053039872,-0.023782617,-0.039194144,0.028986338,-0.10133702,0.034788258,-0.010210316,0.023249079,0.085624783,0.039202464,-0.041826348,-0.013906519,-0.029843044,0.025316941,-0.013079914,0.005584703,-0.130713867,-0.011740828,0.006347937,0.136419081,0.001504016,0.036500009,0.056207319,0.030353991,0.101227299,0.061000202,-0.021102535,0.150704985,-0.034492337,0.004940318,-0.043790659,0.045029414,0.012558756,0.037279053,0.121954309,0.088142019,-0.004643983,0.012669838,0.053806674,-0.00357986,-0.014112876,-0.018082038,0.001419851,0.029859439,-0.007607426,0.068568672,0.103411468,-0.028001757,0.018105661,0.073423267,-0.024466817,-0.020236259,-0.040657291,-0.058182164,0.038121833,0.010870888,0.118403243,0.000754431,0.006052617,-0.242689177,-0.011674498,0.007012751,-0.340631414,-0.061480707,0.016253109,-0.338056026,-0.089558666,0.013979772,-0.147120372,0.054766576,0.052588776,-0.146821479,0.020088998,0.023937047,0.035516181,-0.041936988,0.069269691,-0.000971115,0.049529562,-0.099183467,-0.059717132,0.065446331,-0.053304758,-0.030631198,0.033383408,0.045952412,0.038071402,0.059745383,0.157761518,0.052692996,0.043990893,-0.01143389,0.054089787
ifn_g_RSV_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.071275867,0.170675461,0.059150999,0.016470536,0.125832831,0.028844652,0.064340231,0.088590246,0.001909783,-0.012447565,0.041516186,0.014961527,0.000613036,0.037055449,0.06656143,0.007331308,0.071599054,0.076893825,0.066125096,0.081380234,-0.016945114,0.063243938,0.033865854,-0.007799925,0.041974935,-0.002716949,0.012591372,-0.009719104,0.034403949,0.07647325,0.072252427,0.028397603,0.044360533,0.045295497,-0.05976809,0.08520328,0.042621045,0.033987412,-0.031438072,-0.018541657,0.066811937,0.073214065,0.066128078,0.032577002,0.140039801,0.03009999,0.062788295,0.069795644,0.034026624,0.080612103,0.143495502,0.016012524,-0.005062144,-0.018173596,-0.034804707,0.055362924,0.000366236,-0.033043053,0.131600546,0.050816519,0.052260834,0.059589973,-0.016772703,0.02442348,-0.024101787,0.022397875,0.064241744,0.007317825,0.02078592,0.00918247,0.074562312,0.017886243,0.071197262,0.053480503,0.003730875,0.021150271,-0.027764254,0.074723976,0.022777716,0.051903913,0.001797148,0.107771831,0.079509792,0.07039311,0.067681898,0.050516151,-0.01422412,0.057840961,0.024305246,0.030439561,0.01042931,0.029235987,0.003701412,-0.003369198,0.025060307,0.006911166,-0.001529151,0.058522906,0.019191338,-0.022337432,0.036695555,0.05784735,0.018856509,0.012127886,-0.039851479,0.08529462,0.027303971,0.067147819,-0.024254284,0.038904365,0.110258993,0.07691165,0.054438704,0.065018899,-0.010198669,0.026870898,0.012360621,0.001260312,0.045782407,0.156541432,0.000862618,0.058681559,0.034303877
ifn_g_RSV_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.012666521,0.241271023,-0.000416946,0.083559074,0.213132709,0.015608211,0.007486892,0.076224258,-0.025768393,-0.037365382,0.162929335,-0.068000355,-0.065130352,0.161586528,-0.057915662,-0.017735719,-0.053570046,0.008195705,0.151728378,-0.016284548,0.031038704,0.07788092,-0.011896434,-0.019843165,0.087209568,0.012368474,-0.049932042,0.094493646,-0.036988756,0.021064585,0.236108663,-0.024361354,0.114179877,-0.032824965,0.033993501,0.151330011,0.100936329,-0.043145749,0.105129001,-0.008116622,-0.048255841,0.127089818,0.006370859,0.04533032,0.2533036,-0.003290763,-0.083906821,0.164626997,0.018652588,-0.011951889,0.291356929,-0.043337693,0.118333617,-0.023136492,0.014829616,0.145150767,-0.037663643,-0.007273511,0.151161409,0.03369173,0.087014219,0.084704939,0.078072814,0.055904512,-0.00120332,0.060018428,0.110996529,-0.008509021,0.046156813,-0.000750363,0.010647115,0.049484158,0.043227097,0.064153393,0.052565241,0.037753636,0.104400417,0.101449912,-0.035214012,0.108747416,-0.000206703,0.154764696,0.031652718,0.057547596,0.090556602,0.039891753,0.044969387,0.080628287,-0.030456641,-0.042687068,0.126638902,-0.00877073,-0.004697373,-0.076063064,-0.00664215,0.072313614,-0.017781152,-0.057828183,-0.055777348,0.127409644,-0.027917593,-0.035894097,0.192903721,-0.046242893,0.066917926,0.009092481,0.010181093,0.228826894,0.080295277,0.013263791,0.042300462,0.094301714,0.081045007,0.202223431,-0.009163248,0.01824405,0.204679951,-0.025476639,0.017897364,0.400134264,-0.058085975,0.2217151
ifn_g_RV_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.074333575,-0.039730498,0.117433335,0.02797195,-0.01286617,0.155800634,-0.004398858,-0.007224228,0.050155393,-0.023509383,0.008291567,0.053806741,0.048446359,0.010489956,0.073198741,0.005804592,0.128395669,0.000759775,0.072364218,0.099230936,0.029629471,-0.017798744,0.019881512,-0.143275057,-0.065799357,0.091596574,0.008727117,0.081676224,0.160404734,-0.015638599,0.238709809,0.016104316,-0.009274693,0.095177233,0.034734161,0.001976968,-0.008629259,-0.080879507,0.018827521,0.130535594,0.053881843,0.012064303,0.099448564,0.034864568,0.024715748,0.151778793,0.059158803,-0.02550018,0.101408372,-0.071793568,0.057318319,-0.025008686,-0.07421845,-0.001375638,-0.104674533,-0.021406117,0.09391984,-0.057635513,0.046762013,-0.026304935,-0.105408723,-0.090778602,-0.192742802,-0.051240206,0.030658972,-0.017416925,-0.011595729,-0.007312671,0.045265158,0.0475922,0.037688281,0.002873777,-0.066248662,-0.122120444,-0.182471557,0.009873504,-0.021321161,0.015234991,-0.042268078,0.111268165,0.034383363,0.079076372,-0.052285916,-0.065468207,-0.168724055,0.026738637,-0.027254573,0.031296381,0.055202331,-0.063335814,-0.014226254,0.051916739,-0.04864407,-0.010476639,0.046680768,-0.034043308,0.033591935,-0.030576961,-0.074113753,0.014179922,0.023295464,-0.028878713,-0.050726695,0.085913808,0.020861265,0.124091969,-0.062662927,-0.017870567,0.115880014,0.000837118,-0.004698991,0.016247372,-0.019985097,-0.00677712,0.088009859,0.000201212,0.00584455,0.086551682,-0.078002132,0.211155308,0.083651444
ifn_g_RV_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.040432356,0.090990068,0.248956632,-0.026978251,0.030955278,0.1973651,-0.044755897,0.046217354,0.243108724,-0.019915556,0.000796715,0.259998712,0.024090633,0.030049083,0.132726892,-0.041464976,0.297015251,-0.03969464,0.060322441,0.231643016,7.01376E-05,0.03198265,0.205081428,0.047823398,-0.029181929,0.231412726,0.02795769,0.024466584,0.30699882,0.075842207,0.458376675,-0.056988582,0.066532635,0.316787088,0.015549515,0.022184563,0.118166241,-0.050413383,0.022216526,0.140667088,-0.052844011,0.098414888,0.215863,-0.055429872,-0.049121812,0.226729121,0.039979353,0.009914557,0.270587799,0.029958774,0.163145209,0.060306113,0.048552344,0.070456913,0.028438829,-0.054020481,0.108957729,-0.011936589,0.15645728,0.120815203,0.084808229,0.103136304,0.06079846,0.076504329,0.199341393,0.00759477,0.036571905,-0.040068923,0.01152165,0.010865259,0.071898362,0.10156292,0.056567768,0.030620871,0.065509312,0.152500924,0.023395331,0.094774297,-0.078335449,0.092291025,-0.006625762,0.14235609,0.055138993,0.074006051,0.031240036,0.165960879,-0.038891597,-0.021409981,0.218957415,-0.013630915,0.026456563,0.071200287,-0.023904705,0.016086988,0.135887606,-0.062519228,-0.037209329,0.197170911,-0.061048617,-0.025847259,0.23352613,-0.010513982,0.141266585,-0.064293502,-0.023075717,0.27062583,0.054133111,0.054576335,0.150959478,0.074399826,0.02156871,0.141407464,-0.007229416,0.006175983,0.29122776,0.062371249,0.013525849,0.309471453,0.028379587,0.410236136
ifn_g_TT_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.000211312,-0.011079088,0.001507304,-0.036727311,0.005101715,0.017472451,-0.016663052,0.068508226,0.055794886,-0.058317344,0.036161,-0.081419276,-0.01278542,0.039054787,-0.035337084,0.080622511,-0.090595721,-0.043034279,0.050883817,0.053331481,0.043335485,0.100480981,0.015555155,-0.027610378,0.042426854,-0.111871016,-0.040115812,0.033107282,-0.032505687,0.024827364,-0.037043779,-0.030570447,0.023241661,0.08823002,0.031055773,0.093125469,-0.034385399,-0.0151653,0.01376545,-0.051410609,-0.028023435,0.036355804,0.003829497,-0.107066229,0.052023752,-0.07170094,-0.006660452,0.097073757,0.001841453,0.121437548,0.112665168,0.037122849,0.049737991,0.085399637,-0.018278552,0.021426195,0.037541884,0.057241402,0.090078227,0.064271022,0.107315435,0.16492406,0.03986759,0.056540823,0.03170093,0.01432589,0.019306661,0.013210858,0.044716902,0.075575272,0.044392666,0.102769656,0.108193735,0.027749595,0.053778462,0.027655867,0.03836874,-0.017206091,-0.01358914,0.002200493,0.086589449,0.052194739,0.112911776,0.029510579,0.074039287,-0.061321568,0.001483493,0.030807979,-0.034579728,-0.06987853,-0.0021206,-0.066695789,-0.017287884,-0.003292248,-0.066134564,0.007964884,0.063808116,-0.048475131,0.008068559,0.030466488,0.025795902,-0.018969264,0.064110813,-0.027917991,0.04263647,0.017852387,-0.016957284,0.061967609,-0.006376701,-0.030105066,0.023800079,0.087207439,-0.011294761,0.050882474,0.051787589,0.022344042,0.067357223,-0.050355158,-0.017605805
ifn_g_TT_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.349385517,0.014976389,0.04896207,-0.015435168,-0.021219211,0.119829869,-0.006081363,0.034236255,0.140429806,-0.022836072,-0.064673698,-0.001187873,0.037879548,0.101243982,0.027734814,-0.086333124,0.076943613,-0.085325995,-0.003155143,0.067531763,0.049832673,-0.027246608,0.031827337,-0.016446932,-0.015278357,0.089107691,-0.050374134,0.044793703,0.033435216,-0.077365402,0.38854643,0.164770736,0.009932811,0.031313415,-0.000174252,0.005649569,0.017495534,0.025264163,0.033527062,0.112264651,0.05228944,-0.024272786,0.051691733,-0.015786771,0.027220545,0.049431286,0.012441714,0.006839798,-0.021661758,0.005478186,0.135002544,0.005988681,0.031936766,0.177001788,0.04916724,0.096159972,0.06298865,0.089343742,0.149886733,0.081113587,0.055840433,0.386742769,0.250685522,0.077271757,0.013304749,0.155151824,0.022779505,0.092883578,-0.006874682,0.091627225,0.125228155,0.086156159,0.346299198,0.241785859,0.09098385,0.01786355,0.144464229,0.031308441,0.102557822,0.039811755,0.145792468,0.083855664,0.351055646,0.204025857,-0.041870963,0.016355649,-0.008515842,-0.040514028,0.02944239,0.029259378,-0.024883087,0.007155833,-0.009507665,-0.041136288,-0.02204967,0.02895499,-0.007959883,0.021548962,-0.010868784,0.025322253,-0.045946652,-0.03988826,0.133527426,0.044963488,-0.010940868,0.032281471,0.069965838,0.018925585,0.055514952,0.03735477,0.016844601,0.111008827,0.019936129,0.005713331,0.044861461,0.045861305,0.088603852,0.035703728
ifn_g_TT_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.012015542,0.048401039,0.15945443,-0.020423355,0.020534912,0.153446891,-0.047813463,0.031444226,0.150800913,0.021478828,0.012122064,0.002570612,0.064104387,0.163040853,0.002358747,0.071814738,0.049166437,-0.034594772,0.008869545,0.118462324,-0.017401205,0.02711206,0.085303521,0.029325409,0.095102222,0.153550815,0.063468147,0.118085207,-0.045456931,0.230897261,0.448028117,0.008989741,-0.041002809,0.001423312,0.012624093,-0.001336051,0.039381162,0.036950413,0.058972927,0.148712406,-0.08399473,-0.002733328,0.116814749,0.077120302,0.015283271,0.135745313,0.020570985,0.062231849,0.00854723,-0.020416263,0.113205796,-0.004338431,-0.014062657,0.19052548,0.062143141,0.125010572,0.076838586,0.064342349,0.041846362,0.043068845,0.255856168,0.460551842,-0.012823273,0.065992867,0.052521219,0.078764084,0.087347396,0.048341358,0.04080177,0.033644123,0.023517407,0.25659806,0.427832372,-0.039956245,0.09512087,-0.000235563,0.163658429,0.059912304,0.089107653,0.073739604,0.031716059,0.253974981,0.421290343,-0.022412409,0.033142339,-0.008925817,0.005557543,0.012219109,0.009538778,0.001426256,-0.017390232,-0.005629171,-0.045030785,0.016477051,0.035864144,0.044688048,-0.05641176,0.029025667,-0.015130293,0.046492307,0.001303897,0.048235888,0.231750387,0.045534707,-0.006066917,0.044371919,0.094761962,0.075827497,0.08933544,-0.000355276,0.072325384,0.115460219,0.093276795,0.025830673,0.150005754,0.04754354,0.223132848
il_10_CpG_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.101420272,0.084043068,0.12532906,0.135593387,0.033039287,0.253381182,0.05386966,0.055357775,0.280973949,0.014709325,0.090099485,0.044237597,0.028544807,0.271398376,-0.058152882,0.047201195,0.340998848,0.046823657,0.055158928,0.409563406,0.037241355,0.018843401,0.189084808,0.07255492,0.059286588,0.036236309,0.033496692,0.221267409,0.078165327,0.002856402,0.011195047,-0.043688062,-0.061397962,0.287833437,0.036681707,-0.05660608,0.285067343,0.00667485,-0.060125064,0.323125909,0.046021791,-0.020345756,0.204100649,0.013120388,-0.057469517,0.069332544,-0.0440651,0.099500298,0.068796843,0.027164716,0.130108564,0.027557794,-0.0258416,-0.012462483,0.02899612,0.226826101,-0.019517721,0.013044746,0.145644499,0.054567257,0.017791266,-0.000874989,-0.034359923,0.025883321,-0.044903806,-0.016699073,-0.00969718,0.214064446,0.000440666,0.03377524,0.012010253,-0.029764047,0.044279359,0.018433319,0.033512132,-0.032898409,-0.008482093,0.040264999,0.006520354,0.012855547,0.047062704,0.034600095,0.143570248,0.005715524,0.030956783,0.126534456,-0.016896313,0.0292663,0.085071687,-0.014801446,0.038157853,0.115982758,-0.025042511,0.026489106,0.140610414,0.015414204,0.009345328,-0.002702781,0.052152429,0.402229168,0.043013725,0.007183702,0.049004306,-0.011025067,-0.00357369,0.016348383,-0.031250062,0.000927484,0.168026402,0.042668984,0.024448828,0.079864617,-0.001070092,-0.015981258,0.053700932,-0.051992591
il_10_CpG_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.176590449,0.007287224,0.395933178,0.042900874,-0.001250715,0.249715804,0.124346406,-0.019971685,0.320777452,0.178543585,0.322975756,0.050512875,0.017086827,0.331090505,0.077847743,0.065439342,0.252853955,-0.049918348,0.083457794,0.318362311,0.162075502,-0.001569602,0.387797539,0.078737708,0.334114053,0.073825468,-0.008651606,0.324085655,0.064386452,0.059864923,-0.088852957,-0.046224852,0.060683874,0.138740126,0.083922858,0.019861443,0.07171122,-0.001659022,0.091632678,0.181261612,0.149716746,0.032251803,0.068685406,0.026176835,-0.023983817,-0.016509006,-0.016166274,0.066852395,-0.073582544,-0.038374474,0.133540445,0.06721369,0.257619481,-0.025707668,0.018614429,0.0742105,-0.099839265,-0.013147441,0.134363383,0.037745161,-0.031241948,-0.105284463,0.034138646,-0.009028757,0.093444023,-0.051881049,0.058295034,0.01214567,-0.13869243,0.122790391,0.00883424,0.041298221,-0.057077263,0.124013021,0.059880288,0.219088422,-0.057016985,0.04642552,-0.120874572,0.130022244,0.033030189,0.016552402,0.021184817,-0.021122991,-0.031204383,0.102186017,0.040566588,-0.025326452,0.109704095,0.040382108,0.021531896,-0.037933649,-0.013822647,0.005668524,0.000459592,-0.007501997,-0.055770614,0.099612849,0.136883129,0.42078644,0.01560601,0.00144531,0.231415773,0.067833081,0.012639539,0.134101122,-0.04873519,0.027741315,0.220632273,0.113145937,-0.026686367,0.162973471,-0.024886999,0.203157395,0.059944691
il_10_CpG_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.011033018,0.159062241,0.359110383,0.038319446,0.059220634,0.267039502,0.032730361,0.064494828,0.182715002,0.058963731,0.310001412,0.057417128,0.08423755,0.273638137,0.059000037,0.05315295,0.182327866,0.061425484,0.103224871,0.44874082,0.044301634,0.147578808,0.413291812,0.115600886,0.376747434,0.024933144,0.105779734,0.379522166,0.060633304,-0.045552384,0.064417286,0.018752268,0.027670036,0.084917361,-0.048138595,0.018099989,0.100656174,-0.029777888,-0.016928004,0.274557927,0.033234465,0.00752927,0.180602619,-0.004537717,0.195767683,0.026899039,0.033444184,0.065939704,-0.024589699,-0.001083443,0.15960003,-0.012248115,0.14434789,-0.000993751,-0.00883108,0.022831978,0.031636794,0.033617095,0.182502041,0.002337621,-0.009290553,0.015965088,0.05142896,0.038438207,0.038245047,-0.015148551,0.018539468,-0.007119264,0.058007458,0.060034712,0.012232697,0.088352848,-0.022885438,0.12089517,-0.001044554,0.110797371,-0.040260335,0.013253104,0.00735962,0.168403682,0.03470231,0.027647537,0.11276711,0.048400353,0.043104802,0.112527547,0.017004633,0.011114435,0.094579934,0.029446097,0.003455385,0.125563089,0.031338633,-0.013341462,0.126320449,0.026639725,0.106096563,0.044756107,0.034317187,0.409193539,0.074294822,0.025558819,0.080704808,0.043483186,0.017608611,-0.014477325,0.001047265,0.03650115,0.272261384,0.05111187,-0.015398276,0.142064005,0.045524655,0.264657567
il_10_CR_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.019241707,-0.05805527,0.140667722,0.084509526,-0.018502154,0.046156178,-0.031938791,-0.090659937,0.01328952,-0.073088267,0.092124657,-0.026517432,-0.085824323,0.116468307,-0.003068522,-0.071169629,0.094536353,0.082533374,-0.056725657,-0.019438706,0.068105469,-0.068037617,0.038969666,-0.007032126,0.175130187,0.016705963,-0.051242643,-0.049773664,-0.01980437,-0.093742805,0.146656895,0.03770546,-0.01900854,0.148880777,-0.000325695,-0.04842263,0.073131976,0.062523542,-0.06937969,0.046547193,0.017964328,-0.061613346,0.02238843,-0.032451488,0.17946461,0.018798486,-0.023778911,0.069072299,0.026214064,-0.027526732,-0.010939133,-0.072548595,0.05056066,-0.070680437,-0.080060915,0.028626474,-0.015203194,-0.046137249,0.032267785,-0.006244347,0.003662223,0.009171861,-0.027293245,-0.039890503,0.011253095,-0.089255473,-0.058809818,-0.006325782,-0.018306299,0.043513382,-0.003434098,0.034844366,-0.031699508,0.001904837,-0.065756065,-0.083019868,-0.068344324,0.009456805,-0.045255146,0.14100837,-0.020994528,-0.005739908,0.091068764,-0.003414062,-0.039238977,0.079452626,-0.007671106,-0.055940144,0.1472836,0.010740507,-0.016237697,0.136281873,0.021319912,-0.006438217,0.024945571,0.059429881,0.099773285,0.044376572,-0.040286679,-0.001465384,-0.016362928,-0.062092986,-0.027077214,-0.016229481,-0.03707683,0.053198422,0.050359849,-0.071567679,0.060539373,0.085747946,-0.051764946,0.052337835,-0.039065031
il_10_CR_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.005875367,0.066059332,0.497116708,0.047347361,-0.036349197,0.175144668,0.160210317,0.276942048,0.028818328,-0.019107962,0.238879501,0.062776772,0.0327726,0.314064494,0.045563648,0.076672516,0.371620844,0.105049475,0.005180741,0.394812829,0.049952145,0.281657324,0.072482762,0.018728748,0.438124719,-0.002844299,0.024947193,0.06786841,-0.035142784,0.068498933,0.1060651,-0.039366735,0.051877267,0.080067904,-0.078128203,0.073345737,0.222075075,0.029135071,0.055733369,0.107072965,-0.049069209,0.07300285,-0.039496344,0.013144151,0.307987574,-0.048736938,0.038382688,0.193366662,-0.030376653,0.122857446,-0.04189891,0.03018247,0.045568801,-0.018840118,0.040660058,0.170633695,-0.032085481,0.185661675,-0.121836678,0.096648276,-0.090577796,0.031765158,-0.094129976,0.006267435,0.045853606,-0.031929548,0.097895478,-0.051519587,0.292422783,-0.055260408,0.168496621,-0.053055977,0.086191291,-0.081897567,-0.001678827,-0.067953079,0.133925554,-0.067890774,0.108262189,0.032090465,-0.007726076,0.023683038,-0.013482744,0.080023905,0.032728913,-0.007822067,0.060106743,0.129173646,-0.008481196,-0.002116903,0.095119593,0.050678217,0.005195382,0.069424676,0.011371819,0.143263649,0.334085887,0.020914066,-0.014648536,0.105790526,0.013088853,0.047699609,0.072578578,-0.059158595,0.097664076,0.301124513,0.027509691,0.03512814,0.244577071,-0.020153718,0.219275999,-0.016168532
